SitID	HorID	Pick	Quality
114842	4000	        	-1
114842	5000	234.5	1
114842	6000	239	1
114842	7000	        	0
114842	9000	245.5	1
114842	9500	245.5	1
114842	10000	248.5	1
114842	11000	256	3
114842	12000	256	1
114842	13000	256	1
114842	14000	262	1
114843	1000	        	-1
114843	2000	        	-1
114843	3000	        	-1
114843	4000	        	-1
114843	5000	221.5	1
114843	6000	226	1
114843	7000	        	0
114843	9000	232.5	1
114843	9500	232.5	1
114843	10000	235.5	1
114843	11000	244	3
114843	12000	244	1
114843	13000	244	1
114843	14000	247	1
114844	1000	100	2
114844	2000	        	-1
114844	3000	        	-1
114844	4000	        	-1
114844	5000	252	1
114844	6000	256.5	1
114844	7000	        	0
114844	9000	263	2
114844	9500	263	2
114844	10000	266	1
114844	11000	274	3
114844	12000	274	1
114844	13000	274	1
114844	14000	280.5	2
114847	1000	        	-1
114847	2000	        	-1
114847	3000	        	-1
114847	4000	        	-1
114847	5000	233	1
114847	6000	237	1
114847	7000	        	0
114847	9000	244.5	1
114847	9500	244.5	1
114847	10000	247.5	1
114847	11000	250	3
114847	12000	253	1
114847	13000	253	1
114847	14000	260	1
114849	1000	        	-1
114849	2000	        	-1
114849	3000	        	-1
114849	4000	        	-1
114849	5000	221	1
114849	6000	225	1
114849	7000	        	0
114849	9000	231.5	1
114849	9500	231.5	1
114849	10000	234.5	1
114849	11000	        	0
114849	12000	        	0
114849	13000	        	0
114849	14000	241	1
114850	1000	85.95	2
114850	2000	        	-1
114850	3000	        	-1
114850	4000	        	-1
114850	5000	238.35	1
114850	6000	243.23	1
114850	7000	        	0
114850	9000	251.16	1
114850	9500	251.16	1
114850	10000	252.98	1
114850	11000	256.03	3
114850	12000	257.86	1
114850	13000	257.86	1
114850	14000	270.97	1
114855	1000	94	3
114855	2000	        	-1
114855	3000	        	-1
114855	4000	        	-1
114855	5000	243.5	1
114855	6000	247	1
114855	7000	        	0
114855	9000	255	1
114855	9500	255	1
114855	10000	257.5	1
114855	11000	260	3
114855	12000	263	1
114855	13000	263	1
114855	14000	287	1
114857	1000	78	3
114857	2000	        	-1
114857	3000	        	-1
114857	4000	        	-1
114857	5000	237	1
114857	6000	241	1
114857	7000	        	0
114857	9000	249	1
114857	9500	249	1
114857	10000	251.5	1
114857	11000	254	3
114857	12000	257	1
114857	13000	257	1
114857	14000	277	2
114861	1000	        	-1
114861	2000	        	-1
114861	3000	        	-1
114861	4000	        	-1
114861	5000	239.5	1
114861	6000	242.5	1
114861	7000	        	0
114861	9000	251	1
114861	9500	251	1
114861	10000	253	1
114861	11000	258.5	3
114861	12000	258.5	2
114861	13000	258.5	2
114861	14000	282	2
114862	1000	103.5	1
114862	2000	        	-1
114862	3000	        	-1
114862	4000	        	-1
114862	5000	263.5	1
114862	6000	267	1
114862	7000	        	0
114862	9000	275	1
114862	9500	275	1
114862	10000	277	1
114862	11000	283	3
114862	12000	283	3
114862	13000	283	3
114862	14000	309.5	2
114864	1000	98	2
114864	2000	        	-1
114864	3000	        	-1
114864	4000	        	-1
114864	5000	256	1
114864	6000	259	1
114864	7000	        	0
114864	9000	266.5	1
114864	9500	266.5	1
114864	10000	268.5	1
114864	11000	274	3
114864	12000	274	2
114864	13000	274	2
114864	14000	293	2
114865	1000	        	-1
114865	2000	        	-1
114865	3000	        	-1
114865	4000	        	-1
114865	5000	244	1
114865	6000	244	1
114865	7000	        	0
114865	9000	254.5	1
114865	9500	254.5	1
114865	10000	257	1
114865	11000	263	3
114865	12000	263	1
114865	13000	263	1
114865	14000	292.5	1
114869	1000	106.5	1
114869	2000	        	-1
114869	3000	        	-1
114869	4000	        	-1
114869	5000	269	1
114869	6000	271.5	1
114869	7000	        	0
114869	9000	278.5	1
114869	9500	278.5	1
114869	10000	281	1
114869	11000	286.5	3
114869	12000	286.5	2
114869	13000	286.5	2
114869	14000	291.1	1
114871	1000	111	1
114871	2000	        	-1
114871	3000	        	-1
114871	4000	        	-1
114871	5000	279	1
114871	6000	281.5	1
114871	7000	        	0
114871	9000	287.5	1
114871	9500	287.5	1
114871	10000	290	1
114871	11000	297.5	3
114871	12000	297.5	3
114871	13000	297.5	3
114871	14000	323	1
114872	1000	133	1
114872	2000	        	-1
114872	3000	        	-1
114872	4000	        	-1
114872	5000	304	1
114872	6000	306.5	1
114872	7000	        	0
114872	9000	311.5	1
114872	9500	311.5	1
114872	10000	315	1
114872	11000	320	3
114872	12000	320	2
114872	13000	320	2
114872	14000	328	3
114873	1000	152.4	3
114873	2000	        	-1
114873	3000	        	-1
114873	4000	297.79	1
114873	5000	316.38	1
114873	6000	319.43	1
114873	7000	        	0
114873	9000	325.22	1
114873	9500	325.22	1
114873	10000	327.66	1
114873	11000	332.84	2
114873	12000	332.84	2
114873	13000	332.84	2
114873	14000	338.33	1
114877	1000	        	-1
114877	2000	        	-1
114877	3000	        	-1
114877	4000	318	1
114877	5000	337.5	1
114877	6000	340	1
114877	7000	        	0
114877	9000	343.5	1
114877	9500	343.5	1
114877	10000	346	1
114877	11000	        	0
114877	12000	        	0
114877	13000	        	0
114877	14000	349	1
114878	1000	190	3
114878	2000	        	-1
114878	3000	        	-1
114878	4000	337	1
114878	5000	357	1
114878	6000	359.5	1
114878	7000	        	0
114878	9000	363	1
114878	9500	363	1
114878	10000	365	1
114878	11000	368	3
114878	12000	        	0
114878	13000	        	0
114878	14000	371	3
114879	1000	        	-1
114879	2000	        	-1
114879	3000	        	-1
114879	4000	308.46	1
114879	5000	328.57	1
114879	6000	331.01	1
114879	7000	        	0
114879	9000	334.98	1
114879	9500	334.98	1
114879	10000	337.11	1
114879	11000	341.38	3
114879	12000	341.38	3
114879	13000	341.38	3
114879	14000	367.28	3
114883	1000	206.04	1
114883	2000	        	-1
114883	3000	        	-1
114883	4000	355.4	1
114883	5000	374.9	1
114883	6000	376.73	2
114883	7000	        	0
114883	9000	379.48	1
114883	9500	379.48	1
114883	10000	381.91	1
114883	11000	384.05	2
114883	12000	        	0
114883	13000	        	0
114883	14000	388.01	1
114887	1000	204.83	1
114887	2000	        	-1
114887	3000	        	-1
114887	4000	362.1	1
114887	5000	383.44	2
114887	6000	384.96	2
114887	7000	        	0
114887	9000	386.79	2
114887	9500	386.79	2
114887	10000	388.32	1
114887	11000	390.14	2
114887	12000	393.19	2
114887	13000	393.19	2
114887	14000	397.46	3
114892	1000	195	1
114892	2000	        	-1
114892	3000	        	-1
114892	4000	351	1
114892	5000	369	1
114892	6000	369	1
114892	7000	        	0
114892	9000	371	3
114892	9500	371	3
114892	10000	374	3
114892	11000	377	2
114892	12000	384	2
114892	13000	384	2
114892	14000	404	1
114893	1000	188.67	1
114893	2000	        	-1
114893	3000	        	-1
114893	4000	350.82	1
114893	5000	373.08	2
114893	6000	374.29	2
114893	7000	        	0
114893	9000	375.51	1
114893	9500	375.51	1
114893	10000	378.56	1
114893	11000	380.39	1
114893	12000	388.92	1
114893	13000	388.92	1
114893	14000	402.95	3
114896	1000	188.37	1
114896	2000	        	-1
114896	3000	        	-1
114896	4000	343.2	1
114896	5000	363.02	1
114896	6000	363.02	1
114896	7000	        	0
114896	9000	        	0
114896	9500	        	0
114896	10000	364.54	1
114896	11000	365.3	1
114896	12000	371.55	1
114896	13000	371.55	1
114896	14000	391.67	2
114899	1000	199.34	1
114899	2000	        	-1
114899	3000	        	-1
114899	4000	353.57	1
114899	5000	375.82	1
114899	6000	375.82	2
114899	7000	        	0
114899	9000	        	0
114899	9500	        	0
114899	10000	379.48	1
114899	11000	381	1
114899	12000	388.32	3
114899	13000	388.32	3
114899	14000	395.63	1
114900	1000	        	-1
114900	2000	        	-1
114900	3000	        	-1
114900	4000	324.31	2
114900	5000	343.81	1
114900	6000	343.81	1
114900	7000	        	-1
114900	9000	346.56	1
114900	9500	346.56	1
114900	10000	346.86	1
114900	11000	348.08	1
114900	12000	363.93	1
114900	13000	363.93	1
114900	14000	368.81	4
114902	1000	        	-1
114902	2000	        	-1
114902	3000	        	-1
114902	4000	359.66	2
114902	5000	381	1
114902	6000	381	1
114902	7000	        	0
114902	9000	        	-1
114902	9500	        	-1
114902	10000	384.66	3
114902	11000	385.27	2
114902	12000	388.92	2
114902	13000	388.92	2
114902	14000	394.72	1
114903	1000	283.46	1
114903	2000	        	-1
114903	3000	        	-1
114903	4000	446.23	1
114903	5000	466.34	1
114903	6000	466.34	1
114903	7000	        	0
114903	9000	        	-1
114903	9500	        	-1
114903	10000	469.39	2
114903	11000	471.83	1
114903	12000	471.83	1
114903	13000	471.83	1
114903	14000	        	-1
115253	1000	        	-1
115253	2000	        	-1
115253	3000	        	-1
115253	4000	        	-1
115253	5000	186	1
115253	6000	        	-1
115253	7000	195.5	1
115253	9000	203	3
115253	9500	203	3
115253	10000	205	1
115253	11000	208.5	1
115253	12000	208.5	1
115253	13000	208.5	1
115253	14000	        	-1
115254	1000	        	-1
115254	2000	        	-1
115254	3000	        	-1
115254	4000	        	-1
115254	5000	181	1
115254	6000	        	-1
115254	7000	189.5	1
115254	9000	197	3
115254	9500	197	3
115254	10000	198.5	1
115254	11000	202	1
115254	12000	202	1
115254	13000	202	1
115254	14000	        	-1
115257	1000	        	-1
115257	2000	114	1
115257	3000	146	1
115257	4000	        	-1
115257	5000	160	1
115257	6000	        	-1
115257	7000	168	1
115257	9000	175	3
115257	9500	175	3
115257	10000	178	2
115257	11000	181.5	1
115257	12000	181.5	1
115257	13000	181.5	1
115257	14000	284	2
115261	1000	48.77	1
115261	2000	        	-1
115261	3000	        	-1
115261	4000	        	-1
115261	5000	195.99	1
115261	6000	        	-1
115261	7000	204.83	1
115261	9000	211.84	3
115261	9500	211.84	3
115261	10000	213.97	2
115261	11000	217.02	1
115261	12000	217.02	1
115261	13000	217.02	1
115261	14000	284.38	1
115268	1000	        	-1
115268	2000	        	-1
115268	3000	        	-1
115268	4000	        	-1
115268	5000	173.13	1
115268	6000	        	-1
115268	7000	181.05	1
115268	9000	188.37	3
115268	9500	188.37	3
115268	10000	190.2	1
115268	11000	192.94	1
115268	12000	192.94	1
115268	13000	192.94	1
115268	14000	265.18	1
115282	1000	        	-1
115282	2000	        	-1
115282	3000	        	-1
115282	4000	        	-1
115282	5000	152	1
115282	6000	        	-1
115282	7000	159	1
115282	9000	166.5	3
115282	9500	166.5	3
115282	10000	168	1
115282	11000	172	1
115282	12000	172	1
115282	13000	172	1
115282	14000	249	1
115284	1000	254.2	2
115284	2000	        	-1
115284	3000	        	-1
115284	4000	        	-1
115284	5000	401.12	1
115284	6000	        	-1
115284	7000	408.43	1
115284	9000	414.53	2
115284	9500	414.53	2
115284	10000	419.1	1
115284	11000	420.62	2
115284	12000	420.62	2
115284	13000	420.62	2
115284	14000	477.32	1
115293	1000	185.93	1
115293	2000	        	-1
115293	3000	        	-1
115293	4000	        	-1
115293	5000	334.67	1
115293	6000	        	-1
115293	7000	341.99	1
115293	9000	349.91	3
115293	9500	349.91	3
115293	10000	352.35	3
115293	11000	354.18	3
115293	12000	354.18	3
115293	13000	354.18	3
115293	14000	412.7	1
115297	1000	67.97	2
115297	2000	        	-1
115297	3000	        	-1
115297	4000	        	-1
115297	5000	211.53	1
115297	6000	        	-1
115297	7000	218.85	1
115297	9000	226.47	3
115297	9500	226.47	3
115297	10000	229.21	2
115297	11000	230.43	2
115297	12000	230.43	2
115297	13000	230.43	2
115297	14000	300.53	1
115444	1000	277.67	1
115444	2000	        	-1
115444	3000	408.43	1
115444	4000	        	-1
115444	5000	424.89	1
115444	6000	        	-1
115444	7000	432.21	1
115444	9000	440.13	2
115444	9500	440.13	2
115444	10000	442.87	1
115444	11000	444.09	2
115444	12000	444.09	2
115444	13000	444.09	2
115444	14000	504.75	4
115445	1000	245	1
115445	2000	        	-1
115445	3000	372	1
115445	4000	        	-1
115445	5000	388	1
115445	6000	        	-1
115445	7000	394.5	1
115445	9000	402	1
115445	9500	402	1
115445	10000	405	1
115445	11000	406	2
115445	12000	406	2
115445	13000	406	2
115445	14000	464.5	1
115447	1000	240	2
115447	2000	        	-1
115447	3000	366	1
115447	4000	        	-1
115447	5000	383	1
115447	6000	        	-1
115447	7000	389	1
115447	9000	398	3
115447	9500	398	3
115447	10000	399	2
115447	11000	400	2
115447	12000	400	2
115447	13000	400	2
115447	14000	455	1
115460	1000	105.46	1
115460	2000	205.13	1
115460	3000	234.7	1
115460	4000	        	-1
115460	5000	250.85	1
115460	6000	        	-1
115460	7000	257.25	1
115460	9000	265.18	2
115460	9500	265.18	2
115460	10000	267.61	1
115460	11000	270.36	1
115460	12000	270.36	1
115460	13000	270.36	1
115460	14000	323.39	1
115465	1000	70	2
115465	2000	        	-1
115465	3000	        	-1
115465	4000	        	-1
115465	5000	218	2
115465	6000	        	-1
115465	7000	225	2
115465	9000	232.5	3
115465	9500	232.5	3
115465	10000	234	1
115465	11000	236	1
115465	12000	240.5	1
115465	13000	240.5	1
115465	14000	273.5	1
115468	1000	62.5	1
115468	2000	160.5	1
115468	3000	190.5	1
115468	4000	        	-1
115468	5000	209	1
115468	6000	        	-1
115468	7000	215	1
115468	9000	222	2
115468	9500	222	2
115468	10000	223	1
115468	11000	225.5	3
115468	12000	233	1
115468	13000	233	1
115468	14000	251.5	1
115469	1000	        	-1
115469	2000	162.76	1
115469	3000	192.02	1
115469	4000	        	-1
115469	5000	211.23	1
115469	6000	        	-1
115469	7000	217.32	1
115469	9000	224.64	2
115469	9500	224.64	2
115469	10000	226.77	1
115469	11000	228.6	2
115469	12000	233.78	2
115469	13000	233.78	2
115469	14000	256.64	1
115476	1000	        	-1
115476	2000	        	-1
115476	3000	        	-1
115476	4000	        	-1
115476	5000	223.5	2
115476	6000	226.5	1
115476	7000	        	0
115476	9000	235	1
115476	9500	235	1
115476	10000	237.5	1
115476	11000	243	3
115476	12000	243	2
115476	13000	243	2
115476	14000	246	1
115480	1000	        	-1
115480	2000	        	-1
115480	3000	        	-1
115480	4000	        	-1
115480	5000	227	1
115480	6000	228.5	1
115480	7000	        	0
115480	9000	237	1
115480	9500	237	1
115480	10000	239.5	1
115480	11000	245	3
115480	12000	245	3
115480	13000	245	3
115480	14000	278	1
115483	1000	        	-1
115483	2000	        	-1
115483	3000	        	-1
115483	4000	        	-1
115483	5000	227	1
115483	6000	227	1
115483	7000	        	0
115483	9000	236	1
115483	9500	236	1
115483	10000	238	1
115483	11000	245	3
115483	12000	245	2
115483	13000	245	2
115483	14000	267.5	1
115484	1000	        	-1
115484	2000	        	-1
115484	3000	        	-1
115484	4000	        	-1
115484	5000	219	1
115484	6000	219	1
115484	7000	        	0
115484	9000	228	1
115484	9500	228	1
115484	10000	230	1
115484	11000	236	3
115484	12000	236	2
115484	13000	236	2
115484	14000	260	1
115485	1000	124.5	1
115485	2000	        	-1
115485	3000	        	-1
115485	4000	        	-1
115485	5000	286	1
115485	6000	288	3
115485	7000	        	0
115485	9000	292	1
115485	9500	292	1
115485	10000	294.5	1
115485	11000	        	0
115485	12000	        	0
115485	13000	        	0
115485	14000	298.5	1
115489	1000	        	-1
115489	2000	        	-1
115489	3000	        	-1
115489	4000	        	-1
115489	5000	245.97	1
115489	6000	245.97	1
115489	7000	        	0
115489	9000	251.46	1
115489	9500	251.46	1
115489	10000	254.2	1
115489	11000	        	0
115489	12000	        	0
115489	13000	        	0
115489	14000	256.34	2
115492	1000	172.52	2
115492	2000	        	-1
115492	3000	        	-1
115492	4000	320.65	1
115492	5000	337.72	1
115492	6000	337.72	1
115492	7000	        	0
115492	9000	342.6	2
115492	9500	342.6	2
115492	10000	344.42	1
115492	11000	        	0
115492	12000	        	0
115492	13000	        	0
115492	14000	346.25	1
115494	1000	180.75	2
115494	2000	        	-1
115494	3000	        	-1
115494	4000	325.53	1
115494	5000	342.6	1
115494	6000	342.6	1
115494	7000	        	0
115494	9000	345.95	1
115494	9500	345.95	1
115494	10000	348.39	2
115494	11000	        	0
115494	12000	        	0
115494	13000	        	0
115494	14000	349.3	1
115500	1000	        	-1
115500	2000	        	-1
115500	3000	        	-1
115500	4000	292	1
115500	5000	308	1
115500	6000	308	1
115500	7000	        	0
115500	9000	312	1
115500	9500	312	1
115500	10000	314	1
115500	11000	        	0
115500	12000	        	0
115500	13000	        	0
115500	14000	316	1
115501	1000	129.24	2
115501	2000	        	-1
115501	3000	        	-1
115501	4000	274.32	1
115501	5000	290.78	2
115501	6000	290.78	1
115501	7000	        	0
115501	9000	295.05	1
115501	9500	295.05	1
115501	10000	296.88	1
115501	11000	        	0
115501	12000	        	0
115501	13000	        	0
115501	14000	298.09	2
115502	1000	192.63	1
115502	2000	        	-1
115502	3000	        	-1
115502	4000	345.95	1
115502	5000	363.32	1
115502	6000	363.32	1
